,path,emotion
1170,data/training\Actor_01\01_02_02_01_kids-talking_fear.wav,fear
1171,data/training\Actor_01\01_02_02_02_dogs-sitting_fear.wav,fear
1172,data/training\Actor_01\01_02_02_02_kids-talking_fear.wav,fear
1173,data/training\Actor_01\03-02-06-01-01-01-01_fear.wav,fear
1174,data/training\Actor_01\03-02-06-01-01-02-01_fear.wav,fear
1175,data/training\Actor_01\03-02-06-01-02-01-01_fear.wav,fear
1176,data/training\Actor_01\03-02-06-01-02-02-01_fear.wav,fear
1177,data/training\Actor_01\03-02-06-02-01-01-01_fear.wav,fear
1178,data/training\Actor_01\03-02-06-02-01-02-01_fear.wav,fear
1179,data/training\Actor_01\03-02-06-02-02-01-01_fear.wav,fear
1180,data/training\Actor_01\03-02-06-02-02-02-01_fear.wav,fear
1181,data/training\Actor_02\02_01_01_01_dogs-sitting_fear.wav,fear
1182,data/training\Actor_02\02_01_01_01_kids-talking_fear.wav,fear
1183,data/training\Actor_02\02_01_01_02_dogs-sitting_fear.wav,fear
1184,data/training\Actor_02\02_01_01_02_kids-talking_fear.wav,fear
1185,data/training\Actor_02\02_01_02_01_dogs-sitting_fear.wav,fear
1186,data/training\Actor_02\02_01_02_01_kids-talking_fear.wav,fear
1187,data/training\Actor_02\02_01_02_02_dogs-sitting_fear.wav,fear
1188,data/training\Actor_02\02_01_02_02_kids-talking_fear.wav,fear
1189,data/training\Actor_02\02_02_01_01_dogs-sitting_fear.wav,fear
1190,data/training\Actor_02\02_02_01_01_kids-talking_fear.wav,fear
1191,data/training\Actor_02\02_02_01_02_dogs-sitting_fear.wav,fear
1192,data/training\Actor_02\02_02_01_02_kids-talking_fear.wav,fear
1193,data/training\Actor_02\02_02_02_01_dogs-sitting_fear.wav,fear
1194,data/training\Actor_02\02_02_02_01_kids-talking_fear.wav,fear
1195,data/training\Actor_02\02_02_02_02_dogs-sitting_fear.wav,fear
1196,data/training\Actor_02\02_02_02_02_kids-talking_fear.wav,fear
1197,data/training\Actor_02\03-02-06-01-01-01-02_fear.wav,fear
1198,data/training\Actor_02\03-02-06-01-01-02-02_fear.wav,fear
1199,data/training\Actor_02\03-02-06-01-02-01-02_fear.wav,fear
1200,data/training\Actor_02\03-02-06-01-02-02-02_fear.wav,fear
1201,data/training\Actor_02\03-02-06-02-01-01-02_fear.wav,fear
1202,data/training\Actor_02\03-02-06-02-01-02-02_fear.wav,fear
1203,data/training\Actor_02\03-02-06-02-02-01-02_fear.wav,fear
1204,data/training\Actor_02\03-02-06-02-02-02-02_fear.wav,fear
1205,data/training\Actor_03\03-02-06-01-01-01-03_fear.wav,fear
1206,data/training\Actor_03\03-02-06-01-01-02-03_fear.wav,fear
1207,data/training\Actor_03\03-02-06-01-02-01-03_fear.wav,fear
1208,data/training\Actor_03\03-02-06-01-02-02-03_fear.wav,fear
1209,data/training\Actor_03\03-02-06-02-01-01-03_fear.wav,fear
1210,data/training\Actor_03\03-02-06-02-01-02-03_fear.wav,fear
1211,data/training\Actor_03\03-02-06-02-02-01-03_fear.wav,fear
1212,data/training\Actor_03\03-02-06-02-02-02-03_fear.wav,fear
1213,data/training\Actor_03\03_01_01_01_dogs-sitting_fear.wav,fear
1214,data/training\Actor_03\03_01_01_01_kids-talking_fear.wav,fear
1215,data/training\Actor_03\03_01_01_02_dogs-sitting_fear.wav,fear
1216,data/training\Actor_03\03_01_01_02_kids-talking_fear.wav,fear
1217,data/training\Actor_03\03_01_02_01_dogs-sitting_fear.wav,fear
1218,data/training\Actor_03\03_01_02_01_kids-talking_fear.wav,fear
1219,data/training\Actor_03\03_01_02_02_dogs-sitting_fear.wav,fear
1220,data/training\Actor_03\03_01_02_02_kids-talking_fear.wav,fear
1221,data/training\Actor_03\03_02_01_01_dogs-sitting_fear.wav,fear
1222,data/training\Actor_03\03_02_01_01_kids-talking_fear.wav,fear
1223,data/training\Actor_03\03_02_01_02_dogs-sitting_fear.wav,fear
1224,data/training\Actor_03\03_02_01_02_kids-talking_fear.wav,fear
1225,data/training\Actor_03\03_02_02_01_dogs-sitting_fear.wav,fear
1226,data/training\Actor_03\03_02_02_01_kids-talking_fear.wav,fear
1227,data/training\Actor_03\03_02_02_02_dogs-sitting_fear.wav,fear
1228,data/training\Actor_03\03_02_02_02_kids-talking_fear.wav,fear
1229,data/training\Actor_04\03-02-06-01-01-01-04_fear.wav,fear
1230,data/training\Actor_04\03-02-06-01-01-02-04_fear.wav,fear
1231,data/training\Actor_04\03-02-06-01-02-01-04_fear.wav,fear
1232,data/training\Actor_04\03-02-06-01-02-02-04_fear.wav,fear
1233,data/training\Actor_04\03-02-06-02-01-01-04_fear.wav,fear
1234,data/training\Actor_04\03-02-06-02-01-02-04_fear.wav,fear
1235,data/training\Actor_04\03-02-06-02-02-01-04_fear.wav,fear
1236,data/training\Actor_04\03-02-06-02-02-02-04_fear.wav,fear
1237,data/training\Actor_04\04_01_01_01_dogs-sitting_fear.wav,fear
1238,data/training\Actor_04\04_01_01_01_kids-talking_fear.wav,fear
1239,data/training\Actor_04\04_01_01_02_dogs-sitting_fear.wav,fear
1240,data/training\Actor_04\04_01_01_02_kids-talking_fear.wav,fear
1241,data/training\Actor_04\04_01_02_01_dogs-sitting_fear.wav,fear
1242,data/training\Actor_04\04_01_02_01_kids-talking_fear.wav,fear
1243,data/training\Actor_04\04_01_02_02_dogs-sitting_fear.wav,fear
1244,data/training\Actor_04\04_01_02_02_kids-talking_fear.wav,fear
1245,data/training\Actor_04\04_02_01_01_dogs-sitting_fear.wav,fear
1246,data/training\Actor_04\04_02_01_01_kids-talking_fear.wav,fear
1247,data/training\Actor_04\04_02_01_02_dogs-sitting_fear.wav,fear
1248,data/training\Actor_04\04_02_01_02_kids-talking_fear.wav,fear
1249,data/training\Actor_04\04_02_02_01_dogs-sitting_fear.wav,fear
1250,data/training\Actor_04\04_02_02_01_kids-talking_fear.wav,fear
1251,data/training\Actor_04\04_02_02_02_dogs-sitting_fear.wav,fear
1252,data/training\Actor_04\04_02_02_02_kids-talking_fear.wav,fear
1253,data/training\Actor_05\03-02-06-01-01-01-05_fear.wav,fear
1254,data/training\Actor_05\03-02-06-01-01-02-05_fear.wav,fear
1255,data/training\Actor_05\03-02-06-01-02-01-05_fear.wav,fear
1256,data/training\Actor_05\03-02-06-01-02-02-05_fear.wav,fear
1257,data/training\Actor_05\03-02-06-02-01-01-05_fear.wav,fear
1258,data/training\Actor_05\03-02-06-02-01-02-05_fear.wav,fear
1259,data/training\Actor_05\03-02-06-02-02-01-05_fear.wav,fear
1260,data/training\Actor_05\03-02-06-02-02-02-05_fear.wav,fear
1261,data/training\Actor_05\05_01_01_01_dogs-sitting_fear.wav,fear
1262,data/training\Actor_05\05_01_01_01_kids-talking_fear.wav,fear
1263,data/training\Actor_05\05_01_01_02_dogs-sitting_fear.wav,fear
1264,data/training\Actor_05\05_01_01_02_kids-talking_fear.wav,fear
1265,data/training\Actor_05\05_01_02_01_dogs-sitting_fear.wav,fear
1266,data/training\Actor_05\05_01_02_01_kids-talking_fear.wav,fear
1267,data/training\Actor_05\05_01_02_02_dogs-sitting_fear.wav,fear
1268,data/training\Actor_05\05_01_02_02_kids-talking_fear.wav,fear
1269,data/training\Actor_05\05_02_01_01_dogs-sitting_fear.wav,fear
1270,data/training\Actor_05\05_02_01_01_kids-talking_fear.wav,fear
1271,data/training\Actor_05\05_02_01_02_dogs-sitting_fear.wav,fear
1272,data/training\Actor_05\05_02_01_02_kids-talking_fear.wav,fear
1273,data/training\Actor_05\05_02_02_01_dogs-sitting_fear.wav,fear
1274,data/training\Actor_05\05_02_02_01_kids-talking_fear.wav,fear
1275,data/training\Actor_05\05_02_02_02_dogs-sitting_fear.wav,fear
1276,data/training\Actor_05\05_02_02_02_kids-talking_fear.wav,fear
1277,data/training\Actor_06\03-02-06-01-01-01-06_fear.wav,fear
1278,data/training\Actor_06\03-02-06-01-01-02-06_fear.wav,fear
1279,data/training\Actor_06\03-02-06-01-02-01-06_fear.wav,fear
1280,data/training\Actor_06\03-02-06-01-02-02-06_fear.wav,fear
1281,data/training\Actor_06\03-02-06-02-01-01-06_fear.wav,fear
1282,data/training\Actor_06\03-02-06-02-01-02-06_fear.wav,fear
1283,data/training\Actor_06\03-02-06-02-02-01-06_fear.wav,fear
1284,data/training\Actor_06\03-02-06-02-02-02-06_fear.wav,fear
1285,data/training\Actor_06\06_01_01_01_dogs-sitting_fear.wav,fear
1286,data/training\Actor_06\06_01_01_01_kids-talking_fear.wav,fear
1287,data/training\Actor_06\06_01_01_02_dogs-sitting_fear.wav,fear
1288,data/training\Actor_06\06_01_01_02_kids-talking_fear.wav,fear
1289,data/training\Actor_06\06_01_02_01_dogs-sitting_fear.wav,fear
1290,data/training\Actor_06\06_01_02_01_kids-talking_fear.wav,fear
1291,data/training\Actor_06\06_01_02_02_dogs-sitting_fear.wav,fear
1292,data/training\Actor_06\06_01_02_02_kids-talking_fear.wav,fear
1293,data/training\Actor_06\06_02_01_01_dogs-sitting_fear.wav,fear
1294,data/training\Actor_06\06_02_01_01_kids-talking_fear.wav,fear
1295,data/training\Actor_06\06_02_01_02_dogs-sitting_fear.wav,fear
1296,data/training\Actor_06\06_02_01_02_kids-talking_fear.wav,fear
1297,data/training\Actor_06\06_02_02_01_dogs-sitting_fear.wav,fear
1298,data/training\Actor_06\06_02_02_01_kids-talking_fear.wav,fear
1299,data/training\Actor_06\06_02_02_02_dogs-sitting_fear.wav,fear
1300,data/training\Actor_06\06_02_02_02_kids-talking_fear.wav,fear
1301,data/training\Actor_07\07_01_01_01_dogs-sitting_fear.wav,fear
1302,data/training\Actor_07\07_01_01_01_kids-talking_fear.wav,fear
1303,data/training\Actor_07\07_01_01_02_dogs-sitting_fear.wav,fear
1304,data/training\Actor_07\07_01_01_02_kids-talking_fear.wav,fear
1305,data/training\Actor_07\07_01_02_01_dogs-sitting_fear.wav,fear
1306,data/training\Actor_07\07_01_02_01_kids-talking_fear.wav,fear
1307,data/training\Actor_07\07_01_02_02_dogs-sitting_fear.wav,fear
1308,data/training\Actor_07\07_01_02_02_kids-talking_fear.wav,fear
1309,data/training\Actor_07\07_02_01_01_dogs-sitting_fear.wav,fear
1310,data/training\Actor_07\07_02_01_01_kids-talking_fear.wav,fear
1311,data/training\Actor_07\07_02_01_02_dogs-sitting_fear.wav,fear
1312,data/training\Actor_07\07_02_01_02_kids-talking_fear.wav,fear
1313,data/training\Actor_07\07_02_02_01_dogs-sitting_fear.wav,fear
1314,data/training\Actor_07\07_02_02_01_kids-talking_fear.wav,fear
1315,data/training\Actor_07\07_02_02_02_dogs-sitting_fear.wav,fear
1316,data/training\Actor_07\07_02_02_02_kids-talking_fear.wav,fear
1317,data/training\Actor_08\08_01_01_01_dogs-sitting_fear.wav,fear
1318,data/training\Actor_08\08_01_01_01_kids-talking_fear.wav,fear
1319,data/training\Actor_08\08_01_01_02_dogs-sitting_fear.wav,fear
1320,data/training\Actor_08\08_01_01_02_kids-talking_fear.wav,fear
1321,data/training\Actor_08\08_01_02_01_dogs-sitting_fear.wav,fear
1322,data/training\Actor_08\08_01_02_01_kids-talking_fear.wav,fear
1323,data/training\Actor_08\08_01_02_02_dogs-sitting_fear.wav,fear
1324,data/training\Actor_08\08_01_02_02_kids-talking_fear.wav,fear
1325,data/training\Actor_08\08_02_01_01_dogs-sitting_fear.wav,fear
1326,data/training\Actor_08\08_02_01_01_kids-talking_fear.wav,fear
1327,data/training\Actor_08\08_02_01_02_dogs-sitting_fear.wav,fear
1328,data/training\Actor_08\08_02_01_02_kids-talking_fear.wav,fear
1329,data/training\Actor_08\08_02_02_01_dogs-sitting_fear.wav,fear
1330,data/training\Actor_08\08_02_02_01_kids-talking_fear.wav,fear
1331,data/training\Actor_08\08_02_02_02_dogs-sitting_fear.wav,fear
1332,data/training\Actor_08\08_02_02_02_kids-talking_fear.wav,fear
1333,data/training\Actor_09\09_01_01_01_dogs-sitting_fear.wav,fear
1334,data/training\Actor_09\09_01_01_01_kids-talking_fear.wav,fear
1335,data/training\Actor_09\09_01_01_02_dogs-sitting_fear.wav,fear
1336,data/training\Actor_09\09_01_01_02_kids-talking_fear.wav,fear
1337,data/training\Actor_09\09_01_02_01_dogs-sitting_fear.wav,fear
1338,data/training\Actor_09\09_01_02_01_kids-talking_fear.wav,fear
1339,data/training\Actor_09\09_01_02_02_dogs-sitting_fear.wav,fear
1340,data/training\Actor_09\09_01_02_02_kids-talking_fear.wav,fear
1341,data/training\Actor_09\09_02_01_01_dogs-sitting_fear.wav,fear
1342,data/training\Actor_09\09_02_01_01_kids-talking_fear.wav,fear
1343,data/training\Actor_09\09_02_01_02_dogs-sitting_fear.wav,fear
1344,data/training\Actor_09\09_02_01_02_kids-talking_fear.wav,fear
1345,data/training\Actor_09\09_02_02_01_dogs-sitting_fear.wav,fear
1346,data/training\Actor_09\09_02_02_01_kids-talking_fear.wav,fear
1347,data/training\Actor_09\09_02_02_02_dogs-sitting_fear.wav,fear
1348,data/training\Actor_09\09_02_02_02_kids-talking_fear.wav,fear
1349,data/training\Actor_10\10_01_01_01_dogs-sitting_fear.wav,fear
1350,data/training\Actor_10\10_01_01_01_kids-talking_fear.wav,fear
1351,data/training\Actor_10\10_01_01_02_dogs-sitting_fear.wav,fear
1352,data/training\Actor_10\10_01_01_02_kids-talking_fear.wav,fear
1353,data/training\Actor_10\10_01_02_01_dogs-sitting_fear.wav,fear
1354,data/training\Actor_10\10_01_02_01_kids-talking_fear.wav,fear
1355,data/training\Actor_10\10_01_02_02_dogs-sitting_fear.wav,fear
1356,data/training\Actor_10\10_01_02_02_kids-talking_fear.wav,fear
1357,data/training\Actor_10\10_02_01_01_dogs-sitting_fear.wav,fear
1358,data/training\Actor_10\10_02_01_01_kids-talking_fear.wav,fear
1359,data/training\Actor_10\10_02_01_02_dogs-sitting_fear.wav,fear
1360,data/training\Actor_10\10_02_01_02_kids-talking_fear.wav,fear
1361,data/training\Actor_10\10_02_02_01_dogs-sitting_fear.wav,fear
1362,data/training\Actor_10\10_02_02_01_kids-talking_fear.wav,fear
1363,data/training\Actor_10\10_02_02_02_dogs-sitting_fear.wav,fear
1364,data/training\Actor_10\10_02_02_02_kids-talking_fear.wav,fear
1365,data/training\Actor_11\03-02-06-01-01-01-11_fear.wav,fear
1366,data/training\Actor_11\03-02-06-01-01-02-11_fear.wav,fear
1367,data/training\Actor_11\03-02-06-01-02-01-11_fear.wav,fear
1368,data/training\Actor_11\03-02-06-01-02-02-11_fear.wav,fear
1369,data/training\Actor_11\03-02-06-02-01-01-11_fear.wav,fear
1370,data/training\Actor_11\03-02-06-02-01-02-11_fear.wav,fear
1371,data/training\Actor_11\03-02-06-02-02-01-11_fear.wav,fear
1372,data/training\Actor_11\03-02-06-02-02-02-11_fear.wav,fear
1373,data/training\Actor_11\11_01_01_01_dogs-sitting_fear.wav,fear
1374,data/training\Actor_11\11_01_01_01_kids-talking_fear.wav,fear
1375,data/training\Actor_11\11_01_01_02_dogs-sitting_fear.wav,fear
1376,data/training\Actor_11\11_01_01_02_kids-talking_fear.wav,fear
1377,data/training\Actor_11\11_01_02_01_dogs-sitting_fear.wav,fear
1378,data/training\Actor_11\11_01_02_01_kids-talking_fear.wav,fear
1379,data/training\Actor_11\11_01_02_02_dogs-sitting_fear.wav,fear
1380,data/training\Actor_11\11_01_02_02_kids-talking_fear.wav,fear
1381,data/training\Actor_11\11_02_01_01_dogs-sitting_fear.wav,fear
1382,data/training\Actor_11\11_02_01_01_kids-talking_fear.wav,fear
1383,data/training\Actor_11\11_02_01_02_dogs-sitting_fear.wav,fear
1384,data/training\Actor_11\11_02_01_02_kids-talking_fear.wav,fear
1385,data/training\Actor_11\11_02_02_01_dogs-sitting_fear.wav,fear
1386,data/training\Actor_11\11_02_02_01_kids-talking_fear.wav,fear
1387,data/training\Actor_11\11_02_02_02_dogs-sitting_fear.wav,fear
1388,data/training\Actor_11\11_02_02_02_kids-talking_fear.wav,fear
1389,data/training\Actor_12\03-02-06-01-01-01-12_fear.wav,fear
1390,data/training\Actor_12\03-02-06-01-01-02-12_fear.wav,fear
1391,data/training\Actor_12\03-02-06-01-02-01-12_fear.wav,fear
1392,data/training\Actor_12\03-02-06-01-02-02-12_fear.wav,fear
1393,data/training\Actor_12\03-02-06-02-01-01-12_fear.wav,fear
1394,data/training\Actor_12\03-02-06-02-01-02-12_fear.wav,fear
1395,data/training\Actor_12\03-02-06-02-02-01-12_fear.wav,fear
1396,data/training\Actor_12\03-02-06-02-02-02-12_fear.wav,fear
1397,data/training\Actor_12\12_01_01_01_dogs-sitting_fear.wav,fear
1398,data/training\Actor_12\12_01_01_01_kids-talking_fear.wav,fear
1399,data/training\Actor_12\12_01_01_02_dogs-sitting_fear.wav,fear
1400,data/training\Actor_12\12_01_01_02_kids-talking_fear.wav,fear
1401,data/training\Actor_12\12_01_02_01_dogs-sitting_fear.wav,fear
1402,data/training\Actor_12\12_01_02_01_kids-talking_fear.wav,fear
1403,data/training\Actor_12\12_01_02_02_dogs-sitting_fear.wav,fear
1404,data/training\Actor_12\12_01_02_02_kids-talking_fear.wav,fear
1405,data/training\Actor_12\12_02_01_01_dogs-sitting_fear.wav,fear
1406,data/training\Actor_12\12_02_01_01_kids-talking_fear.wav,fear
1407,data/training\Actor_12\12_02_01_02_dogs-sitting_fear.wav,fear
1408,data/training\Actor_12\12_02_01_02_kids-talking_fear.wav,fear
1409,data/training\Actor_12\12_02_02_01_dogs-sitting_fear.wav,fear
1410,data/training\Actor_12\12_02_02_01_kids-talking_fear.wav,fear
1411,data/training\Actor_12\12_02_02_02_dogs-sitting_fear.wav,fear
1412,data/training\Actor_12\12_02_02_02_kids-talking_fear.wav,fear
1413,data/training\Actor_13\03-02-06-01-01-01-13_fear.wav,fear
1414,data/training\Actor_13\03-02-06-01-01-02-13_fear.wav,fear
1415,data/training\Actor_13\03-02-06-01-02-01-13_fear.wav,fear
1416,data/training\Actor_13\03-02-06-01-02-02-13_fear.wav,fear
1417,data/training\Actor_13\03-02-06-02-01-01-13_fear.wav,fear
1418,data/training\Actor_13\03-02-06-02-01-02-13_fear.wav,fear
1419,data/training\Actor_13\03-02-06-02-02-01-13_fear.wav,fear
1420,data/training\Actor_13\03-02-06-02-02-02-13_fear.wav,fear
1421,data/training\Actor_13\13_01_01_01_dogs-sitting_fear.wav,fear
1422,data/training\Actor_13\13_01_01_01_kids-talking_fear.wav,fear
1423,data/training\Actor_13\13_01_01_02_dogs-sitting_fear.wav,fear
1424,data/training\Actor_13\13_01_01_02_kids-talking_fear.wav,fear
1425,data/training\Actor_13\13_01_02_01_dogs-sitting_fear.wav,fear
1426,data/training\Actor_13\13_01_02_01_kids-talking_fear.wav,fear
1427,data/training\Actor_13\13_01_02_02_dogs-sitting_fear.wav,fear
1428,data/training\Actor_13\13_01_02_02_kids-talking_fear.wav,fear
1429,data/training\Actor_13\13_02_01_01_dogs-sitting_fear.wav,fear
1430,data/training\Actor_13\13_02_01_01_kids-talking_fear.wav,fear
1431,data/training\Actor_13\13_02_01_02_dogs-sitting_fear.wav,fear
1432,data/training\Actor_13\13_02_01_02_kids-talking_fear.wav,fear
1433,data/training\Actor_13\13_02_02_01_dogs-sitting_fear.wav,fear
1434,data/training\Actor_13\13_02_02_01_kids-talking_fear.wav,fear
1435,data/training\Actor_13\13_02_02_02_dogs-sitting_fear.wav,fear
1436,data/training\Actor_13\13_02_02_02_kids-talking_fear.wav,fear
1437,data/training\Actor_14\03-02-06-01-01-01-14_fear.wav,fear
1438,data/training\Actor_14\03-02-06-01-01-02-14_fear.wav,fear
1439,data/training\Actor_14\03-02-06-01-02-01-14_fear.wav,fear
1440,data/training\Actor_14\03-02-06-01-02-02-14_fear.wav,fear
1441,data/training\Actor_14\03-02-06-02-01-01-14_fear.wav,fear
1442,data/training\Actor_14\03-02-06-02-01-02-14_fear.wav,fear
1443,data/training\Actor_14\03-02-06-02-02-01-14_fear.wav,fear
1444,data/training\Actor_14\03-02-06-02-02-02-14_fear.wav,fear
1445,data/training\Actor_14\14_02_01_01_dogs-sitting_fear.wav,fear
1446,data/training\Actor_14\14_02_01_01_kids-talking_fear.wav,fear
1447,data/training\Actor_14\14_02_01_02_dogs-sitting_fear.wav,fear
1448,data/training\Actor_14\14_02_01_02_kids-talking_fear.wav,fear
1449,data/training\Actor_14\14_02_02_01_dogs-sitting_fear.wav,fear
1450,data/training\Actor_14\14_02_02_01_kids-talking_fear.wav,fear
1451,data/training\Actor_14\14_02_02_02_dogs-sitting_fear.wav,fear
1452,data/training\Actor_14\14_02_02_02_kids-talking_fear.wav,fear
1453,data/training\Actor_15\03-02-06-01-01-01-15_fear.wav,fear
1454,data/training\Actor_15\03-02-06-01-01-02-15_fear.wav,fear
1455,data/training\Actor_15\03-02-06-01-02-01-15_fear.wav,fear
1456,data/training\Actor_15\03-02-06-01-02-02-15_fear.wav,fear
1457,data/training\Actor_15\03-02-06-02-01-01-15_fear.wav,fear
1458,data/training\Actor_15\03-02-06-02-01-02-15_fear.wav,fear
1459,data/training\Actor_15\03-02-06-02-02-01-15_fear.wav,fear
1460,data/training\Actor_15\03-02-06-02-02-02-15_fear.wav,fear
1461,data/training\Actor_15\15_02_01_01_dogs-sitting_fear.wav,fear
1462,data/training\Actor_15\15_02_01_01_kids-talking_fear.wav,fear
1463,data/training\Actor_15\15_02_01_02_dogs-sitting_fear.wav,fear
1464,data/training\Actor_15\15_02_01_02_kids-talking_fear.wav,fear
1465,data/training\Actor_15\15_02_02_01_dogs-sitting_fear.wav,fear
1466,data/training\Actor_15\15_02_02_01_kids-talking_fear.wav,fear
1467,data/training\Actor_15\15_02_02_02_dogs-sitting_fear.wav,fear
1468,data/training\Actor_15\15_02_02_02_kids-talking_fear.wav,fear
1469,data/training\Actor_16\03-02-06-01-01-01-16_fear.wav,fear
1470,data/training\Actor_16\03-02-06-01-01-02-16_fear.wav,fear
1471,data/training\Actor_16\03-02-06-01-02-01-16_fear.wav,fear
1472,data/training\Actor_16\03-02-06-01-02-02-16_fear.wav,fear
1473,data/training\Actor_16\03-02-06-02-01-01-16_fear.wav,fear
1474,data/training\Actor_16\03-02-06-02-01-02-16_fear.wav,fear
1475,data/training\Actor_16\03-02-06-02-02-01-16_fear.wav,fear
1476,data/training\Actor_16\03-02-06-02-02-02-16_fear.wav,fear
1477,data/training\Actor_16\16_02_01_01_dogs-sitting_fear.wav,fear
1478,data/training\Actor_16\16_02_01_01_kids-talking_fear.wav,fear
1479,data/training\Actor_16\16_02_01_02_dogs-sitting_fear.wav,fear
